segment_id,route_id,trip_id,date,from_stop,to_stop,stop_sequence,distance_km,boardings,alightings,passenger_load,segment_revenue_inr,synthetic_flag
1324_10144_18_21778_22541,1324,10144,2026-08-29,21778,22541,18,0.614,0,0,5,7.44,True
1324_10144_19_22541_21666,1324,10144,2026-08-29,22541,21666,19,0.391,0,0,5,7.44,True
1324_10144_20_21666_28167,1324,10144,2026-08-29,21666,28167,20,0.675,2,0,7,10.82,True
1324_10144_21_28167_22601,1324,10144,2026-08-29,28167,22601,21,0.238,2,0,9,14.99,True
1324_10144_22_22601_22382,1324,10144,2026-08-29,22601,22382,22,0.499,2,0,11,17.61,True
1324_10144_23_22382_35838,1324,10144,2026-08-29,22382,35838,23,0.173,1,1,11,19.23,True
1324_10144_24_35838_21522,1324,10144,2026-08-29,35838,21522,24,1.412,0,1,10,17.56,True
1324_10144_25_21522_22173,1324,10144,2026-08-29,21522,22173,25,1.291,0,3,7,12.63,True
1324_10144_26_22173_22136,1324,10144,2026-08-29,22173,22136,26,0.615,0,1,6,10.63,True
1324_10144_27_22136_22597,1324,10144,2026-08-29,22136,22597,27,0.589,0,1,5,8.13,True
1324_10144_28_22597_22402,1324,10144,2026-08-29,22597,22402,28,0.319,0,1,4,5.13,True
1324_10144_29_22402_22319,1324,10144,2026-08-29,22402,22319,29,0.293,0,0,4,5.13,True
1324_10144_30_22319_22379,1324,10144,2026-08-29,22319,22379,30,0.302,0,0,4,5.13,True
1324_10144_31_22379_21802,1324,10144,2026-08-29,22379,21802,31,0.267,3,0,7,12.63,True
1324_10144_32_21802_21911,1324,10144,2026-08-29,21802,21911,32,0.397,0,2,5,10.01,True
1324_10144_33_21911_21857,1324,10144,2026-08-29,21911,21857,33,0.915,0,1,4,8.62,True
1324_10144_34_21857_21706,1324,10144,2026-08-29,21857,21706,34,0.595,0,0,4,8.62,True
1324_10144_35_21706_21868,1324,10144,2026-08-29,21706,21868,35,0.555,1,3,2,2.79,True
1324_10144_36_21868_20855,1324,10144,2026-08-29,21868,20855,36,0.651,2,0,4,7.79,True
1324_10144_37_20855_21173,1324,10144,2026-08-29,20855,21173,37,0.524,1,0,5,12.79,True
1324_10145_1_22645_PF3_22643,1324,10145,2026-08-29,22645_PF3,22643,1,0.335,0,0,0,0.0,True
1324_10145_2_22643_22183,1324,10145,2026-08-29,22643,22183,2,0.636,0,0,0,0.0,True
1324_10145_3_22183_22266,1324,10145,2026-08-29,22183,22266,3,0.581,2,0,2,1.67,True
1324_10145_4_22266_22457,1324,10145,2026-08-29,22266,22457,4,0.447,0,0,2,1.67,True
1324_10145_5_22457_22181,1324,10145,2026-08-29,22457,22181,5,0.61,1,0,3,3.03,True
1324_10145_6_22181_22513,1324,10145,2026-08-29,22181,22513,6,0.811,1,0,4,4.7,True
1324_10145_7_22513_22087,1324,10145,2026-08-29,22513,22087,7,0.625,1,0,5,5.49,True
1324_10145_8_22087_21740,1324,10145,2026-08-29,22087,21740,8,0.66,0,0,5,5.49,True
1324_10145_9_21740_38788,1324,10145,2026-08-29,21740,38788,9,0.434,0,0,5,5.49,True
1324_10145_10_38788_34294,1324,10145,2026-08-29,38788,34294,10,0.14,0,0,5,5.49,True
1324_10145_11_34294_22555,1324,10145,2026-08-29,34294,22555,11,0.819,0,0,5,5.49,True
1324_10145_12_22555_21846,1324,10145,2026-08-29,22555,21846,12,0.455,0,0,5,5.49,True
1324_10145_13_21846_22365,1324,10145,2026-08-29,21846,22365,13,0.521,0,0,5,5.49,True
1324_10145_14_22365_22186,1324,10145,2026-08-29,22365,22186,14,0.667,0,0,5,5.49,True
1324_10145_15_22186_22430,1324,10145,2026-08-29,22186,22430,15,0.238,1,1,5,5.32,True
1324_10145_16_22430_22126,1324,10145,2026-08-29,22430,22126,16,0.397,0,1,4,3.96,True
1324_10145_17_22126_21778,1324,10145,2026-08-29,22126,21778,17,0.749,1,0,5,5.25,True
1324_10145_18_21778_22541,1324,10145,2026-08-29,21778,22541,18,0.614,0,0,5,5.25,True
1324_10145_19_22541_21666,1324,10145,2026-08-29,22541,21666,19,0.391,0,0,5,5.25,True
1324_10145_20_21666_28167,1324,10145,2026-08-29,21666,28167,20,0.675,1,0,6,7.05,True
1324_10145_21_28167_22601,1324,10145,2026-08-29,28167,22601,21,0.238,0,0,6,7.05,True
1324_10145_22_22601_22382,1324,10145,2026-08-29,22601,22382,22,0.499,1,0,7,8.55,True
1324_10145_23_22382_35838,1324,10145,2026-08-29,22382,35838,23,0.173,0,0,7,8.55,True
1324_10145_24_35838_21522,1324,10145,2026-08-29,35838,21522,24,1.412,0,1,6,7.59,True
1324_10145_25_21522_22173,1324,10145,2026-08-29,21522,22173,25,1.291,0,1,5,6.09,True
1324_10145_26_22173_22136,1324,10145,2026-08-29,22173,22136,26,0.615,0,0,5,6.09,True
1324_10145_27_22136_22597,1324,10145,2026-08-29,22136,22597,27,0.589,0,0,5,6.09,True
1324_10145_28_22597_22402,1324,10145,2026-08-29,22597,22402,28,0.319,0,0,5,6.09,True
1324_10145_29_22402_22319,1324,10145,2026-08-29,22402,22319,29,0.293,1,0,6,8.59,True
1324_10145_30_22319_22379,1324,10145,2026-08-29,22319,22379,30,0.302,2,1,7,8.04,True
1324_10145_31_22379_21802,1324,10145,2026-08-29,22379,21802,31,0.267,0,2,5,4.26,True
1324_10145_32_21802_21911,1324,10145,2026-08-29,21802,21911,32,0.397,0,0,5,4.26,True
1324_10145_33_21911_21857,1324,10145,2026-08-29,21911,21857,33,0.915,0,0,5,4.26,True
1324_10145_34_21857_21706,1324,10145,2026-08-29,21857,21706,34,0.595,1,2,4,4.01,True
1324_10145_35_21706_21868,1324,10145,2026-08-29,21706,21868,35,0.555,0,0,4,4.01,True
1324_10145_36_21868_20855,1324,10145,2026-08-29,21868,20855,36,0.651,0,2,2,0.71,True
1324_10145_37_20855_21173,1324,10145,2026-08-29,20855,21173,37,0.524,1,1,2,5.71,True
1324_10146_1_22645_PF3_22643,1324,10146,2026-08-29,22645_PF3,22643,1,0.335,0,0,0,0.0,True
1324_10146_2_22643_22183,1324,10146,2026-08-29,22643,22183,2,0.636,0,0,0,0.0,True
1324_10146_3_22183_22266,1324,10146,2026-08-29,22183,22266,3,0.581,1,0,1,1.12,True
1324_10146_4_22266_22457,1324,10146,2026-08-29,22266,22457,4,0.447,1,0,2,1.95,True
1324_10146_5_22457_22181,1324,10146,2026-08-29,22457,22181,5,0.61,1,0,3,4.45,True
1324_10146_6_22181_22513,1324,10146,2026-08-29,22181,22513,6,0.811,1,0,4,5.45,True
1324_10146_7_22513_22087,1324,10146,2026-08-29,22513,22087,7,0.625,0,0,4,5.45,True
1324_10146_8_22087_21740,1324,10146,2026-08-29,22087,21740,8,0.66,0,0,4,5.45,True
1324_10146_9_21740_38788,1324,10146,2026-08-29,21740,38788,9,0.434,0,1,3,2.95,True
1324_10146_10_38788_34294,1324,10146,2026-08-29,38788,34294,10,0.14,0,0,3,2.95,True
1324_10146_11_34294_22555,1324,10146,2026-08-29,34294,22555,11,0.819,1,0,4,4.61,True
1324_10146_12_22555_21846,1324,10146,2026-08-29,22555,21846,12,0.455,0,0,4,4.61,True
1324_10146_13_21846_22365,1324,10146,2026-08-29,21846,22365,13,0.521,0,0,4,4.61,True
1324_10146_14_22365_22186,1324,10146,2026-08-29,22365,22186,14,0.667,0,0,4,4.61,True
1324_10146_15_22186_22430,1324,10146,2026-08-29,22186,22430,15,0.238,1,0,5,6.04,True
1324_10146_16_22430_22126,1324,10146,2026-08-29,22430,22126,16,0.397,1,0,6,7.68,True
1324_10146_17_22126_21778,1324,10146,2026-08-29,22126,21778,17,0.749,1,1,6,7.51,True
1324_10146_18_21778_22541,1324,10146,2026-08-29,21778,22541,18,0.614,0,0,6,7.51,True
1324_10146_19_22541_21666,1324,10146,2026-08-29,22541,21666,19,0.391,1,1,6,8.05,True
1324_10146_20_21666_28167,1324,10146,2026-08-29,21666,28167,20,0.675,2,0,8,11.84,True
1324_10146_21_28167_22601,1324,10146,2026-08-29,28167,22601,21,0.238,0,0,8,11.84,True
1324_10146_22_22601_22382,1324,10146,2026-08-29,22601,22382,22,0.499,0,1,7,10.41,True
1324_10146_23_22382_35838,1324,10146,2026-08-29,22382,35838,23,0.173,0,0,7,10.41,True
1324_10146_24_35838_21522,1324,10146,2026-08-29,35838,21522,24,1.412,0,1,6,9.41,True
1324_10146_25_21522_22173,1324,10146,2026-08-29,21522,22173,25,1.291,0,1,5,7.74,True
1324_10146_26_22173_22136,1324,10146,2026-08-29,22173,22136,26,0.615,0,1,4,5.24,True
1324_10146_27_22136_22597,1324,10146,2026-08-29,22136,22597,27,0.589,0,1,3,3.61,True
1324_10146_28_22597_22402,1324,10146,2026-08-29,22597,22402,28,0.319,0,0,3,3.61,True
1324_10146_29_22402_22319,1324,10146,2026-08-29,22402,22319,29,0.293,0,1,2,2.11,True
1324_10146_30_22319_22379,1324,10146,2026-08-29,22319,22379,30,0.302,0,0,2,2.11,True
1324_10146_31_22379_21802,1324,10146,2026-08-29,22379,21802,31,0.267,0,0,2,2.11,True
1324_10146_32_21802_21911,1324,10146,2026-08-29,21802,21911,32,0.397,0,1,1,1.29,True
1324_10146_33_21911_21857,1324,10146,2026-08-29,21911,21857,33,0.915,0,0,1,1.29,True
1324_10146_34_21857_21706,1324,10146,2026-08-29,21857,21706,34,0.595,0,1,0,0.0,True
1324_10146_35_21706_21868,1324,10146,2026-08-29,21706,21868,35,0.555,0,0,0,0.0,True
1324_10146_36_21868_20855,1324,10146,2026-08-29,21868,20855,36,0.651,0,0,0,0.0,True
1324_10146_37_20855_21173,1324,10146,2026-08-29,20855,21173,37,0.524,0,0,0,0.0,True
1324_10147_1_22645_PF3_22643,1324,10147,2026-08-29,22645_PF3,22643,1,0.335,2,0,2,2.5,True
1324_10147_2_22643_22183,1324,10147,2026-08-29,22643,22183,2,0.636,2,0,4,4.23,True
1324_10147_3_22183_22266,1324,10147,2026-08-29,22183,22266,3,0.581,2,0,6,7.56,True
1324_10147_4_22266_22457,1324,10147,2026-08-29,22266,22457,4,0.447,2,0,8,10.9,True
1324_10147_5_22457_22181,1324,10147,2026-08-29,22457,22181,5,0.61,1,0,9,13.4,True
1324_10147_6_22181_22513,1324,10147,2026-08-29,22181,22513,6,0.811,5,0,14,17.91,True
1324_10147_7_22513_22087,1324,10147,2026-08-29,22513,22087,7,0.625,2,0,16,19.11,True
1324_10147_8_22087_21740,1324,10147,2026-08-29,22087,21740,8,0.66,1,0,17,21.11,True
1324_10147_9_21740_38788,1324,10147,2026-08-29,21740,38788,9,0.434,1,2,16,18.44,True
1324_10147_10_38788_34294,1324,10147,2026-08-29,38788,34294,10,0.14,0,0,16,18.44,True
1324_10147_11_34294_22555,1324,10147,2026-08-29,34294,22555,11,0.819,3,0,19,21.85,True
1324_10147_12_22555_21846,1324,10147,2026-08-29,22555,21846,12,0.455,1,1,19,21.29,True
1324_10147_13_21846_22365,1324,10147,2026-08-29,21846,22365,13,0.521,1,4,16,15.37,True
1324_10147_14_22365_22186,1324,10147,2026-08-29,22365,22186,14,0.667,1,0,17,16.37,True
1324_10147_15_22186_22430,1324,10147,2026-08-29,22186,22430,15,0.238,5,1,21,21.51,True
1324_10147_16_22430_22126,1324,10147,2026-08-29,22430,22126,16,0.397,1,0,22,22.89,True
1324_10147_17_22126_21778,1324,10147,2026-08-29,22126,21778,17,0.749,0,0,22,22.89,True
1324_10147_18_21778_22541,1324,10147,2026-08-29,21778,22541,18,0.614,2,0,24,25.98,True
1324_10147_19_22541_21666,1324,10147,2026-08-29,22541,21666,19,0.391,3,5,22,25.31,True
1324_10147_20_21666_28167,1324,10147,2026-08-29,21666,28167,20,0.675,2,1,23,26.31,True
1324_10147_21_28167_22601,1324,10147,2026-08-29,28167,22601,21,0.238,1,0,24,27.51,True
1324_10147_22_22601_22382,1324,10147,2026-08-29,22601,22382,22,0.499,2,2,24,27.97,True
1324_10147_23_22382_35838,1324,10147,2026-08-29,22382,35838,23,0.173,1,1,24,28.22,True
1324_10147_24_35838_21522,1324,10147,2026-08-29,35838,21522,24,1.412,1,3,22,26.98,True
1324_10147_25_21522_22173,1324,10147,2026-08-29,21522,22173,25,1.291,0,1,21,25.48,True
1324_10147_26_22173_22136,1324,10147,2026-08-29,22173,22136,26,0.615,0,2,19,22.84,True
1324_10147_27_22136_22597,1324,10147,2026-08-29,22136,22597,27,0.589,1,1,19,23.84,True
1324_10147_28_22597_22402,1324,10147,2026-08-29,22597,22402,28,0.319,0,2,17,20.37,True
1324_10147_29_22402_22319,1324,10147,2026-08-29,22402,22319,29,0.293,2,3,16,20.52,True
1324_10147_30_22319_22379,1324,10147,2026-08-29,22319,22379,30,0.302,1,3,14,18.46,True
1324_10147_31_22379_21802,1324,10147,2026-08-29,22379,21802,31,0.267,1,0,15,20.12,True
1324_10147_32_21802_21911,1324,10147,2026-08-29,21802,21911,32,0.397,1,3,13,18.17,True
1324_10147_33_21911_21857,1324,10147,2026-08-29,21911,21857,33,0.915,2,3,12,19.43,True
1324_10147_34_21857_21706,1324,10147,2026-08-29,21857,21706,34,0.595,1,3,10,16.93,True
1324_10147_35_21706_21868,1324,10147,2026-08-29,21706,21868,35,0.555,1,2,9,17.32,True
1324_10147_36_21868_20855,1324,10147,2026-08-29,21868,20855,36,0.651,2,4,7,17.33,True
1324_10147_37_20855_21173,1324,10147,2026-08-29,20855,21173,37,0.524,0,4,3,6.17,True
1324_10148_1_22645_PF3_22643,1324,10148,2026-08-29,22645_PF3,22643,1,0.335,4,0,4,4.71,True
1324_10148_2_22643_22183,1324,10148,2026-08-29,22643,22183,2,0.636,2,0,6,5.76,True
1324_10148_3_22183_22266,1324,10148,2026-08-29,22183,22266,3,0.581,3,0,9,8.97,True
1324_10148_4_22266_22457,1324,10148,2026-08-29,22266,22457,4,0.447,3,0,12,13.77,True
1324_10148_5_22457_22181,1324,10148,2026-08-29,22457,22181,5,0.61,2,0,14,17.1,True
1324_10148_6_22181_22513,1324,10148,2026-08-29,22181,22513,6,0.811,2,0,16,19.07,True
1324_10148_7_22513_22087,1324,10148,2026-08-29,22513,22087,7,0.625,3,0,19,22.81,True
1324_10148_8_22087_21740,1324,10148,2026-08-29,22087,21740,8,0.66,1,1,19,21.95,True
1324_10148_9_21740_38788,1324,10148,2026-08-29,21740,38788,9,0.434,5,0,24,29.23,True
1324_10148_10_38788_34294,1324,10148,2026-08-29,38788,34294,10,0.14,1,0,25,30.34,True
1324_10148_11_34294_22555,1324,10148,2026-08-29,34294,22555,11,0.819,3,1,27,32.25,True
1324_10148_12_22555_21846,1324,10148,2026-08-29,22555,21846,12,0.455,4,1,30,37.03,True
1324_10148_13_21846_22365,1324,10148,2026-08-29,21846,22365,13,0.521,4,1,33,40.27,True
1324_10148_14_22365_22186,1324,10148,2026-08-29,22365,22186,14,0.667,2,3,32,38.41,True
1324_10148_15_22186_22430,1324,10148,2026-08-29,22186,22430,15,0.238,4,1,35,42.42,True
1324_10148_16_22430_22126,1324,10148,2026-08-29,22430,22126,16,0.397,1,0,36,42.42,True
1324_10148_17_22126_21778,1324,10148,2026-08-29,22126,21778,17,0.749,1,1,36,42.93,True
1324_10148_18_21778_22541,1324,10148,2026-08-29,21778,22541,18,0.614,1,2,35,40.88,True
1324_10148_19_22541_21666,1324,10148,2026-08-29,22541,21666,19,0.391,0,2,33,37.88,True
1324_10148_20_21666_28167,1324,10148,2026-08-29,21666,28167,20,0.675,2,1,34,39.03,True
1324_10148_21_28167_22601,1324,10148,2026-08-29,28167,22601,21,0.238,0,2,32,36.98,True
1324_10148_22_22601_22382,1324,10148,2026-08-29,22601,22382,22,0.499,1,7,26,28.68,True
1324_10148_23_22382_35838,1324,10148,2026-08-29,22382,35838,23,0.173,1,2,25,28.45,True
1324_10148_24_35838_21522,1324,10148,2026-08-29,35838,21522,24,1.412,0,3,22,25.08,True
1324_10148_25_21522_22173,1324,10148,2026-08-29,21522,22173,25,1.291,2,3,21,25.46,True
1324_10148_26_22173_22136,1324,10148,2026-08-29,22173,22136,26,0.615,1,3,19,23.4,True
1324_10148_27_22136_22597,1324,10148,2026-08-29,22136,22597,27,0.589,3,2,20,22.19,True
1324_10148_28_22597_22402,1324,10148,2026-08-29,22597,22402,28,0.319,0,3,17,19.12,True
1324_10148_29_22402_22319,1324,10148,2026-08-29,22402,22319,29,0.293,1,2,16,18.02,True
1324_10148_30_22319_22379,1324,10148,2026-08-29,22319,22379,30,0.302,1,0,17,18.02,True
1324_10148_31_22379_21802,1324,10148,2026-08-29,22379,21802,31,0.267,1,0,18,19.45,True
1324_10148_32_21802_21911,1324,10148,2026-08-29,21802,21911,32,0.397,0,1,17,18.17,True
1324_10148_33_21911_21857,1324,10148,2026-08-29,21911,21857,33,0.915,2,2,17,20.46,True
1324_10148_34_21857_21706,1324,10148,2026-08-29,21857,21706,34,0.595,1,5,13,14.69,True
1324_10148_35_21706_21868,1324,10148,2026-08-29,21706,21868,35,0.555,1,1,13,15.45,True
1324_10148_36_21868_20855,1324,10148,2026-08-29,21868,20855,36,0.651,1,4,10,14.19,True
1324_10148_37_20855_21173,1324,10148,2026-08-29,20855,21173,37,0.524,2,6,6,13.95,True
1324_10149_1_22645_PF3_22643,1324,10149,2026-08-29,22645_PF3,22643,1,0.335,2,0,2,1.87,True
1324_10149_2_22643_22183,1324,10149,2026-08-29,22643,22183,2,0.636,3,0,5,6.33,True
1324_10149_3_22183_22266,1324,10149,2026-08-29,22183,22266,3,0.581,1,0,6,7.46,True
1324_10149_4_22266_22457,1324,10149,2026-08-29,22266,22457,4,0.447,1,0,7,8.41,True
1324_10149_5_22457_22181,1324,10149,2026-08-29,22457,22181,5,0.61,2,0,9,10.86,True
1324_10149_6_22181_22513,1324,10149,2026-08-29,22181,22513,6,0.811,2,0,11,12.66,True
1324_10149_7_22513_22087,1324,10149,2026-08-29,22513,22087,7,0.625,1,0,12,14.66,True
1324_10149_8_22087_21740,1324,10149,2026-08-29,22087,21740,8,0.66,1,0,13,15.53,True
1324_10149_9_21740_38788,1324,10149,2026-08-29,21740,38788,9,0.434,3,1,15,16.34,True
1324_10149_10_38788_34294,1324,10149,2026-08-29,38788,34294,10,0.14,3,0,18,21.1,True
1324_10149_11_34294_22555,1324,10149,2026-08-29,34294,22555,11,0.819,2,0,20,23.47,True
1324_10149_12_22555_21846,1324,10149,2026-08-29,22555,21846,12,0.455,4,2,22,25.19,True
1324_10149_13_21846_22365,1324,10149,2026-08-29,21846,22365,13,0.521,4,0,26,28.57,True
1324_10149_14_22365_22186,1324,10149,2026-08-29,22365,22186,14,0.667,1,0,27,28.57,True
1324_10149_15_22186_22430,1324,10149,2026-08-29,22186,22430,15,0.238,3,1,29,28.57,True
1324_10149_16_22430_22126,1324,10149,2026-08-29,22430,22126,16,0.397,0,0,29,28.57,True
1324_10149_17_22126_21778,1324,10149,2026-08-29,22126,21778,17,0.749,0,3,26,24.76,True
1324_10149_18_21778_22541,1324,10149,2026-08-29,21778,22541,18,0.614,2,0,28,27.63,True
1324_10149_19_22541_21666,1324,10149,2026-08-29,22541,21666,19,0.391,3,3,28,27.2,True
1324_10149_20_21666_28167,1324,10149,2026-08-29,21666,28167,20,0.675,2,1,29,29.55,True
1324_10149_21_28167_22601,1324,10149,2026-08-29,28167,22601,21,0.238,1,2,28,26.0,True
1324_10149_22_22601_22382,1324,10149,2026-08-29,22601,22382,22,0.499,2,2,28,26.06,True
1324_10149_23_22382_35838,1324,10149,2026-08-29,22382,35838,23,0.173,3,2,29,26.03,True
1324_10149_24_35838_21522,1324,10149,2026-08-29,35838,21522,24,1.412,3,3,29,33.81,True
1324_10149_25_21522_22173,1324,10149,2026-08-29,21522,22173,25,1.291,1,5,25,26.52,True
1324_10149_26_22173_22136,1324,10149,2026-08-29,22173,22136,26,0.615,3,0,28,29.55,True
1324_10149_27_22136_22597,1324,10149,2026-08-29,22136,22597,27,0.589,1,3,26,26.76,True
1324_10149_28_22597_22402,1324,10149,2026-08-29,22597,22402,28,0.319,3,1,28,29.51,True
1324_10149_29_22402_22319,1324,10149,2026-08-29,22402,22319,29,0.293,0,0,28,29.51,True
1324_10149_30_22319_22379,1324,10149,2026-08-29,22319,22379,30,0.302,3,3,28,32.17,True
1324_10149_31_22379_21802,1324,10149,2026-08-29,22379,21802,31,0.267,0,4,24,28.63,True
1324_10149_32_21802_21911,1324,10149,2026-08-29,21802,21911,32,0.397,1,2,23,28.22,True
1324_10149_33_21911_21857,1324,10149,2026-08-29,21911,21857,33,0.915,2,3,22,28.53,True
1324_10149_34_21857_21706,1324,10149,2026-08-29,21857,21706,34,0.595,1,4,19,24.33,True
1324_10149_35_21706_21868,1324,10149,2026-08-29,21706,21868,35,0.555,1,2,18,24.31,True
1324_10149_36_21868_20855,1324,10149,2026-08-29,21868,20855,36,0.651,0,6,12,17.05,True
1324_10149_37_20855_21173,1324,10149,2026-08-29,20855,21173,37,0.524,1,8,5,6.7,True
999_1015_1_21172_PF10_20857,999,1015,2026-08-29,21172_PF10,20857,1,0.601,6,0,6,6.83,True
999_1015_2_20857_21520,999,1015,2026-08-29,20857,21520,2,0.787,5,0,11,12.91,True
999_1015_3_21520_21574,999,1015,2026-08-29,21520,21574,3,0.502,1,0,12,13.82,True
999_1015_4_21574_21193,999,1015,2026-08-29,21574,21193,4,0.419,5,0,17,19.73,True
999_1015_5_21193_23674,999,1015,2026-08-29,21193,23674,5,0.796,4,0,21,27.66,True
999_1015_6_23674_20927,999,1015,2026-08-29,23674,20927,6,0.776,1,1,21,26.82,True
999_1015_7_20927_21166_PF1,999,1015,2026-08-29,20927,21166_PF1,7,0.356,2,1,22,27.72,True
999_1015_8_21166_PF1_23825,999,1015,2026-08-29,21166_PF1,23825,8,0.365,4,0,26,32.06,True
999_1015_9_23825_21565,999,1015,2026-08-29,23825,21565,9,0.4,3,4,25,29.67,True
999_1015_10_21565_21603,999,1015,2026-08-29,21565,21603,10,0.383,6,2,29,32.12,True
999_1015_11_21603_21458,999,1015,2026-08-29,21603,21458,11,0.504,4,0,33,40.45,True
999_1015_12_21458_21593,999,1015,2026-08-29,21458,21593,12,0.493,3,1,35,44.2,True
999_1015_13_21593_21447,999,1015,2026-08-29,21593,21447,13,0.605,3,3,35,41.6,True
999_1015_14_21447_21544_PF1,999,1015,2026-08-29,21447,21544_PF1,14,0.561,4,4,35,36.49,True
999_1015_15_21544_PF1_21543,999,1015,2026-08-29,21544_PF1,21543,15,0.634,1,2,34,34.81,True
999_1015_16_21543_21445,999,1015,2026-08-29,21543,21445,16,0.199,3,2,35,34.38,True
999_1015_17_21445_21449,999,1015,2026-08-29,21445,21449,17,0.356,1,5,31,29.55,True
999_1015_18_21449_21148,999,1015,2026-08-29,21449,21148,18,0.38,3,1,33,32.3,True
999_1015_19_21148_20623_PF5,999,1015,2026-08-29,21148,20623_PF5,19,0.637,0,6,27,28.2,True
999_1015_20_20623_PF5_21713,999,1015,2026-08-29,20623_PF5,21713,20,0.378,2,2,27,28.26,True
999_1015_21_21713_22295,999,1015,2026-08-29,21713,22295,21,0.345,2,2,27,28.45,True
999_1015_22_22295_35150,999,1015,2026-08-29,22295,35150,22,0.265,2,1,28,30.53,True
999_1015_23_35150_22631,999,1015,2026-08-29,35150,22631,23,0.366,0,5,23,22.76,True
999_1015_24_22631_20897,999,1015,2026-08-29,22631,20897,24,0.384,0,3,20,20.95,True
999_1015_25_20897_21874,999,1015,2026-08-29,20897,21874,25,0.5,3,7,16,18.35,True
999_1015_26_21874_22213,999,1015,2026-08-29,21874,22213,26,0.555,2,5,13,18.71,True
999_1015_27_22213_22211,999,1015,2026-08-29,22213,22211,27,0.269,0,2,11,16.65,True
1324_10150_1_22645_PF3_22643,1324,10150,2026-08-29,22645_PF3,22643,1,0.335,0,0,0,0.0,True
1324_10150_2_22643_22183,1324,10150,2026-08-29,22643,22183,2,0.636,3,0,3,4.76,True
1324_10150_3_22183_22266,1324,10150,2026-08-29,22183,22266,3,0.581,6,0,9,11.84,True
1324_10150_4_22266_22457,1324,10150,2026-08-29,22266,22457,4,0.447,2,0,11,14.27,True
1324_10150_5_22457_22181,1324,10150,2026-08-29,22457,22181,5,0.61,1,0,12,15.33,True
1324_10150_6_22181_22513,1324,10150,2026-08-29,22181,22513,6,0.811,2,0,14,17.48,True
1324_10150_7_22513_22087,1324,10150,2026-08-29,22513,22087,7,0.625,2,0,16,20.35,True
1324_10150_8_22087_21740,1324,10150,2026-08-29,22087,21740,8,0.66,1,0,17,21.78,True
1324_10150_9_21740_38788,1324,10150,2026-08-29,21740,38788,9,0.434,1,1,17,21.36,True
1324_10150_10_38788_34294,1324,10150,2026-08-29,38788,34294,10,0.14,3,3,17,16.92,True
1324_10150_11_34294_22555,1324,10150,2026-08-29,34294,22555,11,0.819,2,0,19,19.74,True
1324_10150_12_22555_21846,1324,10150,2026-08-29,22555,21846,12,0.455,5,0,24,27.18,True
1324_10150_13_21846_22365,1324,10150,2026-08-29,21846,22365,13,0.521,1,3,22,22.59,True
1324_10150_14_22365_22186,1324,10150,2026-08-29,22365,22186,14,0.667,0,1,21,21.09,True
1324_10150_15_22186_22430,1324,10150,2026-08-29,22186,22430,15,0.238,2,3,20,20.69,True
1324_10150_16_22430_22126,1324,10150,2026-08-29,22430,22126,16,0.397,3,0,23,25.38,True
1324_10150_17_22126_21778,1324,10150,2026-08-29,22126,21778,17,0.749,0,2,21,25.38,True
1324_10150_18_21778_22541,1324,10150,2026-08-29,21778,22541,18,0.614,0,1,20,23.95,True
1324_10150_19_22541_21666,1324,10150,2026-08-29,22541,21666,19,0.391,1,1,20,24.02,True
1324_10150_20_21666_28167,1324,10150,2026-08-29,21666,28167,20,0.675,3,3,20,27.11,True
1324_10150_21_28167_22601,1324,10150,2026-08-29,28167,22601,21,0.238,3,1,22,29.23,True
